Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total affected,Total at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT00809965,https://clinicaltrials.gov/show/NCT00809965,Acute_Coronary_Syndrome|Myocardial_Infarction|Myocardial_Ischemia|Unstable_Angina|,Rivaroxaban_2.5_mg|Rivaroxaban_5_mg|Placebo|Standard_of_care|,2,10225,serious_events,arm1,Rivaroxaban 2.5 mg Bid,1,5115
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT00809965,https://clinicaltrials.gov/show/NCT00809965,Acute_Coronary_Syndrome|Myocardial_Infarction|Myocardial_Ischemia|Unstable_Angina|,Rivaroxaban_2.5_mg|Rivaroxaban_5_mg|Placebo|Standard_of_care|,2,10225,serious_events,arm2,Rivaroxaban 5 mg Bid,1,5110
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00823719,https://clinicaltrials.gov/show/NCT00823719,Lymphoma_Large-Cell_Diffuse,ofatumumab_+_ICE|ofatumumab_+_DHAP|,2,96,other_events,arm1,Ofatumumab + ICE,1,35
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00823719,https://clinicaltrials.gov/show/NCT00823719,Lymphoma_Large-Cell_Diffuse,ofatumumab_+_ICE|ofatumumab_+_DHAP|,2,96,other_events,arm2,Total Ofatumumab + Chemotherapy,1,61
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00823979,https://clinicaltrials.gov/show/NCT00823979,HIV-1,UK-453061_Dose_1|UK-453061_Dose_2|Etravirine|,2,63,other_events,arm1,Lersivirine 1000 mg,1,32
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00823979,https://clinicaltrials.gov/show/NCT00823979,HIV-1,UK-453061_Dose_1|UK-453061_Dose_2|Etravirine|,2,63,other_events,arm0,Lersivirine 750 mg,1,31
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00824421,https://clinicaltrials.gov/show/NCT00824421,HIV-1,UK-453_061|UK-453_061|EFV_+TVA|,1,63,other_events,arm2,Efavirenz 600 mg,1,63
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00831415,https://clinicaltrials.gov/show/NCT00831415,Major_Depressive_Disorder,desvenlafaxine_succinate_sustained_release_tablets,1,304,other_events,arm0,DVS SR,1,304
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00830960,https://clinicaltrials.gov/show/NCT00830960,Acute_Coronary_Syndrome,Prasugrel|Clopidogrel|,2,135,other_events,arm3,Clopidogrel 300/75 Primary,2,135
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00832091,https://clinicaltrials.gov/show/NCT00832091,Venous_Stasis_Ulcers,Thymosin_Beta_4|Placebo|,1,55,other_events,arm1,Thymosin Beta 4 (T‘_4) at 3 Doses,1,55
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00836875,https://clinicaltrials.gov/show/NCT00836875,Invasive_Aspergillosis,Voriconazole,1,11,other_events,arm0,Voriconazole: 2 to <12 Years,1,11
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00862459,https://clinicaltrials.gov/show/NCT00862459,Brain_Diseases|Spinal_Cord_Diseases|,Gadobutrol~0.03_mmol/kg_BW_(Gadavist_Gadovist_BAY86-4875)|Gadobutrol~0.1_mmol/kg_BW_(Gadavist_Gadovist_BAY86-4875)|Gadobutrol~0.3_mmol/kg_BW_(Gadavist_Gadovist_BAY86-4875)|OptiMARK~0.1_mmol/kg_BW|,1,90,other_events,arm1,Gadobutrol~0.1 mmol/kg BW (Gadavist BAY86-4875),1,90
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT00864383,https://clinicaltrials.gov/show/NCT00864383,Pulmonary_Tuberculosis,Moxifloxacin_Ethambutol_Isoniazid_Pyrazinamide_&_Rifampicin,5,1930,other_events,arm0,Regimen 1 - 2EHRZ/4HR (Control Regimen),2,639
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT00864383,https://clinicaltrials.gov/show/NCT00864383,Pulmonary_Tuberculosis,Moxifloxacin_Ethambutol_Isoniazid_Pyrazinamide_&_Rifampicin,5,1930,other_events,arm2,Regimen 3 - 2EMRZ/2MR,2,636
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT00864383,https://clinicaltrials.gov/show/NCT00864383,Pulmonary_Tuberculosis,Moxifloxacin_Ethambutol_Isoniazid_Pyrazinamide_&_Rifampicin,5,1930,other_events,arm1,Regimen 2 - 2MHRZ/2MHR,1,655
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00865709,https://clinicaltrials.gov/show/NCT00865709,Metastatic_Colorectal_Cancer,Sorafenib_(Nexavar_BAY43-9006)_+_mFOLFOX6_(5-FU_levo-leucovorin_oxaliplatin)|Matching_placebo_+_mFOLFOX6_(5-FU_levo-leucovorin_oxaliplatin)|,2,194,serious_events,arm0,Sorafenib (Nexavar BAY43-9006) + mFOLFOX6,1,97
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00865709,https://clinicaltrials.gov/show/NCT00865709,Metastatic_Colorectal_Cancer,Sorafenib_(Nexavar_BAY43-9006)_+_mFOLFOX6_(5-FU_levo-leucovorin_oxaliplatin)|Matching_placebo_+_mFOLFOX6_(5-FU_levo-leucovorin_oxaliplatin)|,2,194,serious_events,arm2,Sorafenib (Nexavar BAY43-9006) + mFOLFOX6 (OS Update),1,97
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00865904,https://clinicaltrials.gov/show/NCT00865904,Cystic_Fibrosis,VX-809|Placebo|,1,18,other_events,arm1,VX-809 25 mg,1,18
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00868296,https://clinicaltrials.gov/show/NCT00868296,Gastroesophageal_Reflux,pantoprazole,1,46,other_events,arm1,High Dose Pantoprazole,1,46
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00878800,https://clinicaltrials.gov/show/NCT00878800,Dose_Escalation:_Solid_Tumors|MTD:_Soft_Tissue_Sarcomas|,PXD101|Doxorubicin|,1,7,other_events,arm1,Cohort 2: BelDox IV (600/75),1,7
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00880698,https://clinicaltrials.gov/show/NCT00880698,HIV_Infection|Rotavirus_Infection|,RotaTeq|Placebo|,11,138,other_events,arm2,HIV-1 Infected RotaTeq,4,37
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00880698,https://clinicaltrials.gov/show/NCT00880698,HIV_Infection|Rotavirus_Infection|,RotaTeq|Placebo|,11,138,other_events,arm0,HIV-1 Uninfected RotaTeq,1,62
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00880698,https://clinicaltrials.gov/show/NCT00880698,HIV_Infection|Rotavirus_Infection|,RotaTeq|Placebo|,11,138,other_events,arm3,HIV-1 Infected Placebo,6,39
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00895232,https://clinicaltrials.gov/show/NCT00895232,Restless_Legs_Syndrome,Cohort_I|Cohort_II|Cohort_III|,1,6,other_events,arm1,Cohort II (Venofer 500mg X 2 Doses),1,6
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT00900627,https://clinicaltrials.gov/show/NCT00900627,Neoplasms|Breast_Neoplasms|Breast_Cancer|,AZD8931|Paclitaxel|Placebo|,1,95,other_events,arm5,Placebo + Paclitaxel,1,95
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00908232,https://clinicaltrials.gov/show/NCT00908232,Multiple_Myeloma,Cyclophosphamide|Bortezomib|Dexamethasone|Lenalidomide|,2,163,other_events,arm0,Complete to Partial Response: Bortezomib + Dexamethasone,1,144
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00908232,https://clinicaltrials.gov/show/NCT00908232,Multiple_Myeloma,Cyclophosphamide|Bortezomib|Dexamethasone|Lenalidomide|,2,163,other_events,arm1,Stable Disease After 4 Cycles: VD VDC VDL,1,19
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00908037,https://clinicaltrials.gov/show/NCT00908037,Purpura_Thrombocytopaenic_Idiopathic,eltrombopag|Placebo|,1,65,other_events,arm3,Part 2/ 3 (Eltrombopag Open-Label Period),1,65
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00911300,https://clinicaltrials.gov/show/NCT00911300,Fibrillation_Atrial,fondaparinux|unfractionated_heparin|Vitamin-K-Antagonist|,1,170,other_events,arm1,UFH/VKA,1,170
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00912925,https://clinicaltrials.gov/show/NCT00912925,Mucopolysaccharidosis_I|Hurlers_Syndrome|Hurler-Scheie_Syndrome|,rhIDU_(recombinant_human-Alpha-L-Iduronidase)|Placebo|,1,23,other_events,arm0,Placebo***Check Title***,1,23
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00918255,https://clinicaltrials.gov/show/NCT00918255,Hidradenitis_Suppurativa,adalimumab|Placebo|,2,51,other_events,arm0,Adalimumab 40 mg Qwk DB,2,51
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00922987,https://clinicaltrials.gov/show/NCT00922987,Neuralgia|Epilepsy|,Lyrica_(pregabalin),1,281,serious_events,arm0,Pregabalin,1,281
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT00924443,https://clinicaltrials.gov/show/NCT00924443,Acute_Myeloid_Leukemia,clofarabine,1,66,other_events,arm0,Clofarabine,1,66
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00930176,https://clinicaltrials.gov/show/NCT00930176,Factor_X_Deficiency,Human_Coagulation_FACTOR_X,1,16,other_events,arm0,Human Coagulation FACTOR X,1,16
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00933335,https://clinicaltrials.gov/show/NCT00933335,Lymphoma_Non-Hodgkin|Non-Hodgkin's_Lymphoma|,Tositumomab_and_Iodine_I_131_Tositumomab,2,76,other_events,arm2,Fludarabine/TST and Iodine I 131 TST (Combined Regimen),1,38
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00933335,https://clinicaltrials.gov/show/NCT00933335,Lymphoma_Non-Hodgkin|Non-Hodgkin's_Lymphoma|,Tositumomab_and_Iodine_I_131_Tositumomab,2,76,other_events,arm0,Fludarabine,1,38
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00933270,https://clinicaltrials.gov/show/NCT00933270,Peripheral_Vascular_Disease,SUPERAŒ¬_Nitinol_Stent_System,1,264,serious_events,arm0,SuperaŒ¬ Peripheral Stent System ITT,1,264
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00938015,https://clinicaltrials.gov/show/NCT00938015,Arthritis_Psoriatic,Questionnaire|Questionnaire|,4,301,other_events,arm0,Etanercept,4,301
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00941733,https://clinicaltrials.gov/show/NCT00941733,Critical_Lower_Limb_Ischemia,IN.PACT_Amphirion|Standard_PTA|,1,119,other_events,arm1,Standard PTA,1,119
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00950742,https://clinicaltrials.gov/show/NCT00950742,Breast_Neoplasms,Trastuzumab|BIBW_2992|,1,16,other_events,arm0,Afatinib 20mg + Herceptin,1,16
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00950911,https://clinicaltrials.gov/show/NCT00950911,Bone_Metastases_in_Men_With_Hormone-Refractory_Prostate_Cancer|Bone_Metastases_in_Subjects_With_Advanced_Breast_Cancer|Bone_Metastases_in_Subjects_With_Advanced_Cancer_or_Multiple_Myeloma|,amg_162,1,18,other_events,arm1,Denosumab 120 mg Q4W / Denosumab 120 mg Q4W,1,18
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00975130,https://clinicaltrials.gov/show/NCT00975130,Arthritis_Rheumatoid,SC_golimumab|IV_golimumab|,1,3357,serious_events,arm0,Golimumab 50 mg Subcutaneous (GLM50-SC),1,3357
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00977106,https://clinicaltrials.gov/show/NCT00977106,Rheumatoid_Arthritis,tocilizumab_[RoActemra/Actemra]|placebo|tocilizumab_[RoActemra/Actemra]|,2,100,serious_events,arm1,Placebo Tocilizumab,1,50
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00977106,https://clinicaltrials.gov/show/NCT00977106,Rheumatoid_Arthritis,tocilizumab_[RoActemra/Actemra]|placebo|tocilizumab_[RoActemra/Actemra]|,2,100,other_events,arm1,Placebo Tocilizumab,1,50
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00980798,https://clinicaltrials.gov/show/NCT00980798,Pain|Osteoarthritis_Hip|Osteoarthritis_Knee|,OROS_hydromorphone_HCl|Placebo|,1,149,serious_events,arm0,Placebo,1,149
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00981045,https://clinicaltrials.gov/show/NCT00981045,Iron_Deficiency_Anemia|Impaired_Renal_Function|,Ferric_Carboxymaltose_(FCM)|Iron_Sucrose_(Venofer)|,1,1276,serious_events,arm0,Ferric Carboxymaltose (FCM),1,1276
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00985712,https://clinicaltrials.gov/show/NCT00985712,Diabetes_Mellitus_Type_1,Insulin_Lispro|Huminsulin_Regular|HumaPen_Memoir|HumaPen_Luxura|,1,131,other_events,arm0,HumaPen Luxura,1,131
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00986154,https://clinicaltrials.gov/show/NCT00986154,Venous_Thromboembolism|Deep_Vein_Thrombosis_(DVT)|Pulmonary_Embolism_(PE)|Thromboembolism|Venous_Thrombosis|,edoxaban_tosylate(DU-176b)|low_molecular_weight_heparin/unfractionated_heparin|warfarin|,3,4118,serious_events,arm0,Heparin/Edoxaban Tosylate,3,4118
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT00998296,https://clinicaltrials.gov/show/NCT00998296,Neoplasms,BIBW_2992|BIBF_1120|,1,6,other_events,arm0,Nintedanib 150 mg +Afatinib 30 mg - Continuously,1,6
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01006629,https://clinicaltrials.gov/show/NCT01006629,Respiratory_Syncytial_Virus_Infection|Premature_Birth|Bronchopulmonary_Dysplasia|Congenital_Heart_Disease|,palivizumab,1,100,other_events,arm0,Palivizumab,1,100
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,1,66,other_events,arm0,Cetuximab: Treatment Emergent Phase,1,66
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01015287,https://clinicaltrials.gov/show/NCT01015287,Acute_Coronary_Syndromes,Placebo|Prasugrel|,7,4033,other_events,arm0,Non Pre-treatment,3,1996
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01015287,https://clinicaltrials.gov/show/NCT01015287,Acute_Coronary_Syndromes,Placebo|Prasugrel|,7,4033,other_events,arm1,Pre-treatment,4,2037
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01023308,https://clinicaltrials.gov/show/NCT01023308,Multiple_Myeloma,Panobinostat|Bortezomib|,1,377,serious_events,arm1,PBO+BTZ+Dex,1,377
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01026194,https://clinicaltrials.gov/show/NCT01026194,Type_2_Diabetes_Mellitus,Placebo_/_Teneli_(Teneligliptin)_+_pio_(pioglitazone)|Teneli_/_Teneli_+_pio|,4,206,other_events,arm3,Teneli/Teneli + Pio (Data Through Week 52),2,103
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01026194,https://clinicaltrials.gov/show/NCT01026194,Type_2_Diabetes_Mellitus,Placebo_/_Teneli_(Teneligliptin)_+_pio_(pioglitazone)|Teneli_/_Teneli_+_pio|,4,206,other_events,arm1,Teneli/Teneli + Pio (Data Through Week 12),2,103
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01026818,https://clinicaltrials.gov/show/NCT01026818,Erectile_Dysfunction,Tadalafil|Placebo|,1,143,other_events,arm5,Tadalfil 20 mg PRN (Open-Label Period),1,143
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01035255,https://clinicaltrials.gov/show/NCT01035255,Heart_Failure_With_Reduced_Ejection_Fraction,LCZ696_200_mg_BID|Enalapril_10_mg_BID|,2,4203,serious_events,arm0,LCZ696,2,4203
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01050634,https://clinicaltrials.gov/show/NCT01050634,Post_Menopausal_Women_With_Early_Breast_Cancer,Aromasin_(exemestane),1,924,other_events,arm0,Observational,1,924
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01063907,https://clinicaltrials.gov/show/NCT01063907,Multiple_Myeloma,KW-2478|Bortezomib|,2,98,other_events,arm0,Phase 1 and 2: KW-2478 and Bortezomib,1,95
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01063907,https://clinicaltrials.gov/show/NCT01063907,Multiple_Myeloma,KW-2478|Bortezomib|,2,98,other_events,arm3,Phase 1 Cohort 3: KW-2478 175 mg/m^2 and Bortezomib 1.0 mg/m^2,1,3
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01065454,https://clinicaltrials.gov/show/NCT01065454,Hypertension_Pulmonary|Ventricular_Dysfunction_Left|,Riociguat_(Adempas_BAY63-2521)|Riociguat_(Adempas_BAY63-2521)|Riociguat_(Adempas_BAY63-2521)|Placebo|,1,33,other_events,arm1,Riociguat (Adempas BAY63-2521) up to 1 mg,1,33
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01069419,https://clinicaltrials.gov/show/NCT01069419,Rheumatoid_Arthritis,Null,3,1111,serious_events,arm0,Cimzia,3,1111
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01076959,https://clinicaltrials.gov/show/NCT01076959,Rheumatoid_Arthritis,Null,1,7740,serious_events,arm0,Humira,1,7740
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,1,25,other_events,arm0,Bevacizumab + Oxaliplatin + Capecitabine,1,25
Dermatitis_Allergic,Immune_system_disorders,NCT01078155,https://clinicaltrials.gov/show/NCT01078155,Rheumatoid_Arthritis|Osteoporosis|,Null,1,131,other_events,arm0,Participants With Active Rheumatoid Arthritis (RA),1,131
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01079182,https://clinicaltrials.gov/show/NCT01079182,Ankylosing_Spondylitis,Null,13,9362,serious_events,arm0,Ankylosing Spondylitis,1,4681
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01079182,https://clinicaltrials.gov/show/NCT01079182,Ankylosing_Spondylitis,Null,13,9362,other_events,arm0,Ankylosing Spondylitis,12,4681
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01079962,https://clinicaltrials.gov/show/NCT01079962,Hypertension,Bisoprolol|Atenolol|,1,104,other_events,arm1,Atenolol,1,104
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01084148,https://clinicaltrials.gov/show/NCT01084148,Uremic_Xerosis,V0034CR01B|V0034CR01B_vehicle|,1,118,other_events,arm0,V0034CR01B,1,118
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01086384,https://clinicaltrials.gov/show/NCT01086384,Asthma,Fluticasone_Furoate/GW642444|Fluticasone_furoate|,1,1009,serious_events,arm1,FF/VI 100/25 Œµg,1,1009
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01091519,https://clinicaltrials.gov/show/NCT01091519,Urinary_Bladder_Overactive,Toviaz(fesoterodine)_plus_educational_materials|Toviaz(fesoterodine)_without_educational_materials|,2,431,other_events,arm1,Fesoterodine Without Educational Materials,2,431
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01099579,https://clinicaltrials.gov/show/NCT01099579,HIV_Infections,Atazanavir_powder|Ritonavir_oral_solution|Atazanavir_capsules|Ritonavir_capsules|,2,37,other_events,arm1,Atazanavir Powder 250 mg/Ritonavir Oral Solution 80 mg,1,16
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01099579,https://clinicaltrials.gov/show/NCT01099579,HIV_Infections,Atazanavir_powder|Ritonavir_oral_solution|Atazanavir_capsules|Ritonavir_capsules|,2,37,other_events,arm2,Atazanavir Powder 150 mg/Ritonavir Oral Solution 80 mg,1,21
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01105533,https://clinicaltrials.gov/show/NCT01105533,Neoplasm,PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|PF-00337210|,1,46,other_events,arm0,PF-00337210,1,46
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01113710,https://clinicaltrials.gov/show/NCT01113710,Idiopathic_Restless_Legs_Syndrome,NeuproŒ¬,14,684,other_events,arm0,NeuproŒ¬,14,684
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01114880,https://clinicaltrials.gov/show/NCT01114880,Ankylosing_Spondylitis,adalimumab|placebo|,5,566,other_events,arm3,Placebo/Adalimumab (Period 2),1,113
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01114880,https://clinicaltrials.gov/show/NCT01114880,Ankylosing_Spondylitis,adalimumab|placebo|,5,566,other_events,arm2,Adalimumab/Adalimumab (Period 2),1,224
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01114880,https://clinicaltrials.gov/show/NCT01114880,Ankylosing_Spondylitis,adalimumab|placebo|,5,566,other_events,arm0,Adalimumab (Period 1),3,229
Dermatitis_allergic,Immune_system_disorders,NCT01120379,https://clinicaltrials.gov/show/NCT01120379,Chronic_Coronary_Occlusion|Vascular_Disease|Myocardial_Ischemia|Coronary_Artery_Stenosis|Coronary_Disease|Coronary_Artery_Disease|Coronary_Restenosis|,XIENCE_VŒ¬_EECSS,1,4852,serious_events,arm0,XV-LTF Cohort,1,4852
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01126541,https://clinicaltrials.gov/show/NCT01126541,Rheumatoid_Arthritis,rituximab,5,149,other_events,arm1,Randomized Retreatment Arm B: Rituximab 1000 mg x 2,3,68
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01126541,https://clinicaltrials.gov/show/NCT01126541,Rheumatoid_Arthritis,rituximab,5,149,other_events,arm2,Nonrandomized: Rituximab 1000 mg,2,81
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01129960,https://clinicaltrials.gov/show/NCT01129960,Painful_Diabetic_Neuropathy,Eslicarbazepine_acetate_(BIA_2-093)|Placebo|,1,83,serious_events,arm1,Esl 1200 mg,1,83
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01130532,https://clinicaltrials.gov/show/NCT01130532,Erectile_Dysfunction,Tadalafil|Placebo|,1,205,other_events,arm1,5 mg Tadalafil,1,205
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01140347,https://clinicaltrials.gov/show/NCT01140347,Hepatocellular_Carcinoma,Placebo|Ramucirumab_DP_(IMC-1121B)|BSC|,1,277,serious_events,arm0,Ramucirumab (IMC-1121B) + BSC,1,277
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01175811,https://clinicaltrials.gov/show/NCT01175811,Diabetes_Mellitus_Type_2,Insulin_Lispro_Premix|Insulin_Glargine|Insulin_Lispro|,1,202,other_events,arm1,Basal-Bolus,1,202
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01175824,https://clinicaltrials.gov/show/NCT01175824,Diabetes_Mellitus_Type_2,Insulin_Lispro_Low_Mixture_(LM)|Insulin_Glargine|Prandial_Insulin_Lispro|,1,236,other_events,arm0,Insulin Lispro Low Mixture,1,236
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01179347,https://clinicaltrials.gov/show/NCT01179347,Cystic_Fibrosis,tiotropium_RespimatŒ¬_inhaler|Placebo_RespimatŒ¬_inhaler|,2,455,serious_events,arm3,Tio 5mcg Randomized Group Over the Study,1,308
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01179347,https://clinicaltrials.gov/show/NCT01179347,Cystic_Fibrosis,tiotropium_RespimatŒ¬_inhaler|Placebo_RespimatŒ¬_inhaler|,2,455,serious_events,arm2,Placebo Randomized Group Over the Openä_ÍLabel Period,1,147
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01179672,https://clinicaltrials.gov/show/NCT01179672,Diabetic_Neuropathy_Painful,Duloxetine|Placebo|,1,202,other_events,arm0,Duloxetine Treatment,1,202
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01193582,https://clinicaltrials.gov/show/NCT01193582,Pneumococcal_Infections,Prevenar|Prevenar|Prevenar|Prevenar|,1,125,other_events,arm2,Group 3,1,125
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01193335,https://clinicaltrials.gov/show/NCT01193335,13-valent_Pneumococcal_Vaccine|Premature_Birth|Immunization|Safety|,13-valent_pneumococcal_conjugate_vaccine|13-valent_pneumococcal_conjugate_vaccine|,3,200,other_events,arm0,13vPnC Group 1 (Preterm Infant) - Infant Series,2,100
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01193335,https://clinicaltrials.gov/show/NCT01193335,13-valent_Pneumococcal_Vaccine|Premature_Birth|Immunization|Safety|,13-valent_pneumococcal_conjugate_vaccine|13-valent_pneumococcal_conjugate_vaccine|,3,200,other_events,arm1,13vPnC Group 2 (Term Infant) - Infant Series,1,100
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01194245,https://clinicaltrials.gov/show/NCT01194245,Diabetes_Mellitus_Type_1,Insulin_lispro|recombinant_human_hyaluronidase_PH20|Insulin_aspart|Insulin_glulisine|Insulin_glargine|,2,117,other_events,arm4,Insulin Lispro (Aspart-PH20 Cohort) Treatment Period,1,59
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01194245,https://clinicaltrials.gov/show/NCT01194245,Diabetes_Mellitus_Type_1,Insulin_lispro|recombinant_human_hyaluronidase_PH20|Insulin_aspart|Insulin_glulisine|Insulin_glargine|,2,117,other_events,arm3,Aspart-PH20 Treatment Period,1,58
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01229176,https://clinicaltrials.gov/show/NCT01229176,Typhoid_Fever,Vi-CRM197_vaccine|Vi_Polysaccharide_(PS)_vaccine|Pneumococcal_conjugate_vaccine|,2,39,other_events,arm7,PNC13 Infants,1,19
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01229176,https://clinicaltrials.gov/show/NCT01229176,Typhoid_Fever,Vi-CRM197_vaccine|Vi_Polysaccharide_(PS)_vaccine|Pneumococcal_conjugate_vaccine|,2,39,other_events,arm6,Vi-CRM Infants,1,20
