Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total -affected,Total -at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Allergic_reaction,Immune_system_disorders,NCT00666588,https://clinicaltrials.gov/show/NCT00666588,Adult_Acute_Monoblastic_Leukemia_(M5a)|Adult_Acute_Monocytic_Leukemia_(M5b)|Adult_Acute_Myeloblastic_Leukemia_With_Maturation_(M2)|Adult_Acute_Myeloblastic_Leukemia_Without_Maturation_(M1)|Adult_Acute_Myeloid_Leukemia_With_11q23_(MLL)_Abnormalities|Adult_Acute_Myeloid_Leukemia_With_Del(5q)|Adult_Acute_Myeloid_Leukemia_With_t(15;17)(q22;q12)|Adult_Acute_Myeloid_Leukemia_With_t(16;16)(p13;q22)|Adult_Acute_Myelomonocytic_Leukemia_(M4)|Childhood_Acute_Basophilic_Leukemia|Childhood_Acute_Eosinophilic_Leukemia|Childhood_Acute_Erythroleukemia_(M6)|Childhood_Acute_Megakaryocytic_Leukemia_(M7)|Childhood_Acute_Minimally_Differentiated_Myeloid_Leukemia_(M0)|Childhood_Acute_Monoblastic_Leukemia_(M5a)|Childhood_Acute_Monocytic_Leukemia_(M5b)|Childhood_Acute_Myeloblastic_Leukemia_With_Maturation_(M2)|Childhood_Acute_Myeloblastic_Leukemia_Without_Maturation_(M1)|Childhood_Acute_Myelomonocytic_Leukemia_(M4)|Recurrent_Adult_Acute_Myeloid_Leukemia|Recurrent_Childhood_Acute_Myeloid_Leukemia|Secondary_Acute_Myeloid_Leukemia|,idarubicin|cytarabine|bortezomib|etoposide|laboratory_biomarker_analysis|,1,20,other_events,arm3,Bortezomib 1.3 mg/m2-assess Efficacy High Anthracycline Exp,1,20
Allergic_reaction,Immune_system_disorders,NCT00667251,https://clinicaltrials.gov/show/NCT00667251,Breast_Cancer,trastuzumab|docetaxel|lapatinib_ditosylate|paclitaxel|,74,647,other_events,arm1,Trastuzumab,43,325
Allergic_reaction,Immune_system_disorders,NCT00667251,https://clinicaltrials.gov/show/NCT00667251,Breast_Cancer,trastuzumab|docetaxel|lapatinib_ditosylate|paclitaxel|,74,647,other_events,arm0,Lapatinib,31,322
Allergic_Reaction,General_disorders,NCT00670982,https://clinicaltrials.gov/show/NCT00670982,Breast_Cancer,bevacizumab|vinorelbine|trastuzumab|,2,29,other_events,arm0,All Study Participants,2,29
Allergic_reaction,Immune_system_disorders,NCT00679354,https://clinicaltrials.gov/show/NCT00679354,Childhood_High-grade_Cerebellar_Astrocytoma|Childhood_High-grade_Cerebral_Astrocytoma|Recurrent_Childhood_Anaplastic_Astrocytoma|Recurrent_Childhood_Anaplastic_Oligoastrocytoma|Recurrent_Childhood_Anaplastic_Oligodendroglioma|Recurrent_Childhood_Brain_Tumor|Recurrent_Childhood_Cerebellar_Astrocytoma|Recurrent_Childhood_Cerebral_Astrocytoma|Recurrent_Childhood_Glioblastoma|Recurrent_Childhood_Visual_Pathway_and_Hypothalamic_Glioma|,cilengitide|laboratory_biomarker_analysis|pharmacological_study|,1,29,other_events,arm0,Treatment (Cilengitide),1,29
Allergic_Reaction,Immune_system_disorders,NCT00687297,https://clinicaltrials.gov/show/NCT00687297,Lung_Cancer|Non_Small_Cell_Lung_Cancer|,vandetanib_induction|Docetaxel|Carboplatin|Placebo|Vandetanib_maintenance|,3,157,serious_events,arm2,All Treated Patients - Induction,3,157
Allergic_Reaction,Eye_disorders,NCT00710905,https://clinicaltrials.gov/show/NCT00710905,Cataract,AcrySof_ReSTOR_Aspheric_IOL_models_SN6AD1_and_SN6AD3,1,50,other_events,arm0,ReSTOR,1,50
Allergic_reaction,Immune_system_disorders,NCT00720083,https://clinicaltrials.gov/show/NCT00720083,Head_and_Neck_Cancer,cisplatin|vandetanib|radiation_therapy|,1,16,serious_events,arm0,RT+ Cisplatin,1,16
Allergic_Reaction,Immune_system_disorders,NCT00741988,https://clinicaltrials.gov/show/NCT00741988,Non-Small_Cell_Lung_Cancer,Ixabepilone|Carboplatin|Bevacizumab|,1,40,serious_events,arm1,Ixabepilone/Carboplatin/Bevacizumab,1,40
Allergic_reaction,Immune_system_disorders,NCT00744874,https://clinicaltrials.gov/show/NCT00744874,Paroxysmal_Atrial_Fibrillation,RF_Ablation_procedure,1,55,other_events,arm0,Ablated Participants,1,55
allergic_reaction,Immune_system_disorders,NCT00760838,https://clinicaltrials.gov/show/NCT00760838,Asthma,Azithromycin_250_mg|Placebo|,3,109,other_events,arm0,Placebo,1,54
allergic_reaction,Immune_system_disorders,NCT00760838,https://clinicaltrials.gov/show/NCT00760838,Asthma,Azithromycin_250_mg|Placebo|,3,109,other_events,arm1,Azithromycin,2,55
allergic_reaction,General_disorders,NCT00765895,https://clinicaltrials.gov/show/NCT00765895,Idiopathic_Gastroparesis,Nortriptyline_Hydrochloride|Placebo_(for_nortriptyline)|,1,65,serious_events,arm0,Nortriptyline,1,65
Allergic_reaction,Immune_system_disorders,NCT00768144,https://clinicaltrials.gov/show/NCT00768144,Ovarian_Cancer|Fallopian_Tube_Cancer|Peritoneal_Cancer|,Sunitinib,1,36,serious_events,arm0,Sunitinib,1,36
Allergic_reaction,Immune_system_disorders,NCT00769314,https://clinicaltrials.gov/show/NCT00769314,Herpes_Labialis,Acyclovir_Lauriad|Placebo|,1,397,serious_events,arm1,Placebo Group,1,397
Allergic_reaction,Injury_poisoning_and_procedural_complications,NCT00781365,https://clinicaltrials.gov/show/NCT00781365,Hypertension,Telemonitors_and_pharmacy_management,1,222,other_events,arm0,Usual Care,1,222
Allergic_reaction,Immune_system_disorders,NCT00791778,https://clinicaltrials.gov/show/NCT00791778,Ovarian_Neoplasms,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,11,369,serious_events,arm0,Sorafenib (Nexavar BAY43-9006),1,123
Allergic_reaction,Immune_system_disorders,NCT00791778,https://clinicaltrials.gov/show/NCT00791778,Ovarian_Neoplasms,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,11,369,other_events,arm1,Placebo,3,123
Allergic_reaction,Immune_system_disorders,NCT00791778,https://clinicaltrials.gov/show/NCT00791778,Ovarian_Neoplasms,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,11,369,other_events,arm0,Sorafenib (Nexavar BAY43-9006),7,123
ALLERGIC_REACTION,Immune_system_disorders,NCT00825734,https://clinicaltrials.gov/show/NCT00825734,Metastatic_Breast_Cancer,Sorafenib|Ixabepilone|,10,76,other_events,arm0,Dose Level 1a,10,76
Allergic_reaction,Immune_system_disorders,NCT00831844,https://clinicaltrials.gov/show/NCT00831844,Adult_Rhabdomyosarcoma|Adult_Synovial_Sarcoma|Childhood_Hepatoblastoma|Childhood_Synovial_Sarcoma|Previously_Treated_Childhood_Rhabdomyosarcoma|Recurrent_Adrenocortical_Carcinoma|Recurrent_Adult_Soft_Tissue_Sarcoma|Recurrent_Childhood_Liver_Cancer|Recurrent_Childhood_Rhabdomyosarcoma|Recurrent_Childhood_Soft_Tissue_Sarcoma|Recurrent_Ewing_Sarcoma/Peripheral_Primitive|Neuroectodermal_Tumor|Recurrent_Neuroblastoma|Recurrent_Osteosarcoma|Recurrent_Retinoblastoma|Recurrent_Wilms_Tumor_and_Other_Childhood_Kidney_Tumors|,cixutumumab|laboratory_biomarker_analysis|,1,10,other_events,arm6,Grp 7-Neuroblastoma With Measurable Disease,1,10
Allergic_reaction,Immune_system_disorders,NCT00841204,https://clinicaltrials.gov/show/NCT00841204,Precancerous_Condition,sulindac|placebo|laboratory_biomarker_analysis|,3,50,other_events,arm0,Sulindac,1,25
Allergic_reaction,Immune_system_disorders,NCT00841204,https://clinicaltrials.gov/show/NCT00841204,Precancerous_Condition,sulindac|placebo|laboratory_biomarker_analysis|,3,50,other_events,arm1,Placebo,2,25
Allergic_reaction,Immune_system_disorders,NCT00846027,https://clinicaltrials.gov/show/NCT00846027,Breast_Cancer,Bevacizumab|Paclitaxel|Gemcitabine|,3,164,other_events,arm0,Bevacizumab + Paclitaxel + Gemcitabine,1,82
Allergic_reaction,Immune_system_disorders,NCT00849121,https://clinicaltrials.gov/show/NCT00849121,Prostate_Cancer,pTVG-HP_with_rhGM-CSF|pTVG-HP_with_rhGM-CSF|,3,17,other_events,arm1,2: pTVG-HP With rhGM-CSF Variable Dosing Post Week 12,2,9
Allergic_reaction,Immune_system_disorders,NCT00849121,https://clinicaltrials.gov/show/NCT00849121,Prostate_Cancer,pTVG-HP_with_rhGM-CSF|pTVG-HP_with_rhGM-CSF|,3,17,other_events,arm0,1: pTVG-HP With rhGM-CSF Every 3 Months Post Week 12,1,8
Allergic_reaction,Skin_and_subcutaneous_tissue_disorders,NCT00853593,https://clinicaltrials.gov/show/NCT00853593,Heart_Failure,Pacing_Lead,1,197,serious_events,arm0,Model 4396 LV Lead,1,197
Allergic_reaction,Immune_system_disorders,NCT00859937,https://clinicaltrials.gov/show/NCT00859937,High-grade_Salivary_Gland_Mucoepidermoid_Carcinoma|Low-grade_Salivary_Gland_Mucoepidermoid_Carcinoma|Recurrent_Salivary_Gland_Cancer|Salivary_Gland_Acinic_Cell_Tumor|Salivary_Gland_Adenocarcinoma|Salivary_Gland_Adenoid_Cystic_Carcinoma|Salivary_Gland_Anaplastic_Carcinoma|Salivary_Gland_Malignant_Mixed_Cell_Type_Tumor|Salivary_Gland_Poorly_Differentiated_Carcinoma|Salivary_Gland_Squamous_Cell_Carcinoma|Stage_IV_Salivary_Gland_Cancer|,dasatinib|laboratory_biomarker_analysis|,2,40,other_events,arm0,Adenoid Cystic Carcinoma,2,40
Allergic_reaction,Immune_system_disorders,NCT00863746,https://clinicaltrials.gov/show/NCT00863746,Carcinoma|Non-Small-Cell_Lung|,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,1,346,serious_events,arm0,Sorafenib (Nexavar BAY43-9006),1,346
ALLERGIC_REACTION,Immune_system_disorders,NCT00866905,https://clinicaltrials.gov/show/NCT00866905,Breast_Cancer,Ixabepilone|Cyclophosphamide|,10,167,other_events,arm0,Ixabepilone/Cyclophosphamide,10,167
Allergic_reaction,Immune_system_disorders,NCT00880334,https://clinicaltrials.gov/show/NCT00880334,Transitional_Cell_Carcinoma|Bladder_Cancer|,Docetaxel|Zactima|Placebo|,1,72,serious_events,arm1,Placebo and Docetaxel,1,72
Allergic_Reaction,Immune_system_disorders,NCT00883675,https://clinicaltrials.gov/show/NCT00883675,Non-small_Cell_Lung_Cancer,Docetaxel-Carboplatin,4,133,serious_events,arm0,Treatment,4,133
ALLERGIC_REACTION,Immune_system_disorders,NCT00887575,https://clinicaltrials.gov/show/NCT00887575,Breast_Cancer,Paclitaxel|Carboplatin|Sunitinib|,4,41,other_events,arm0,Dose Level I,4,41
Allergic_reaction,General_disorders,NCT00890656,https://clinicaltrials.gov/show/NCT00890656,Acute_Lymphoblastic_Leukemia,Cyclophosphamide_(CTX)|Vincristine|Doxorubicin|Decadron|G-CSF|Methotrexate_(MTX)|Ara-C|Pegaspargase|,2,90,serious_events,arm0,Augmented Hyper-CVAD,2,90
Allergic_reaction,General_disorders,NCT00893997,https://clinicaltrials.gov/show/NCT00893997,Leukemia|Myelodysplastic_Syndrome|,PR-1_vaccine,2,20,other_events,arm0,PR-1 Vaccine,1,10
Allergic_reaction,General_disorders,NCT00893997,https://clinicaltrials.gov/show/NCT00893997,Leukemia|Myelodysplastic_Syndrome|,PR-1_vaccine,2,20,serious_events,arm0,PR-1 Vaccine,1,10
allergic_reaction,Immune_system_disorders,NCT00895934,https://clinicaltrials.gov/show/NCT00895934,Adult_Acute_Megakaryoblastic_Leukemia_(M7)|Adult_Acute_Minimally_Differentiated_Myeloid_Leukemia_(M0)|Adult_Acute_Monoblastic_Leukemia_(M5a)|Adult_Acute_Monocytic_Leukemia_(M5b)|Adult_Acute_Myeloblastic_Leukemia_With_Maturation_(M2)|Adult_Acute_Myeloblastic_Leukemia_Without_Maturation_(M1)|Adult_Acute_Myeloid_Leukemia_With_11q23_(MLL)_Abnormalities|Adult_Acute_Myeloid_Leukemia_With_Inv(16)(p13;q22)|Adult_Acute_Myeloid_Leukemia_With_t(16;16)(p13;q22)|Adult_Acute_Myeloid_Leukemia_With_t(8;21)(q22;q22)|Adult_Acute_Myelomonocytic_Leukemia_(M4)|Adult_Erythroleukemia_(M6a)|Adult_Pure_Erythroid_Leukemia_(M6b)|Recurrent_Adult_Acute_Myeloid_Leukemia|,vorinostat|gemtuzumab_ozogamicin|azacitidine|,2,43,other_events,arm1,Phase 2/Selected Dose,2,43
Allergic_reaction,General_disorders,NCT00906425,https://clinicaltrials.gov/show/NCT00906425,Jaw_Edentulous_Partially,Straumann_Bone_Level_Implant,1,73,other_events,arm0,Submerged Healing,1,73
Allergic_reaction,Immune_system_disorders,NCT00924066,https://clinicaltrials.gov/show/NCT00924066,Cervical_Carcinoma|Cervical_Adenocarcinoma|Cervical_Adenosquamous_Carcinoma|Cervical_Carcinoma_Non-SquamousType|,Ixempra_(Ixabepilone_(BMS-247550)_),3,41,other_events,arm0,Adverse Events for Squamous and Non-squamous Participants,3,41
Allergic_reaction,General_disorders,NCT00945139,https://clinicaltrials.gov/show/NCT00945139,Ovarian_Cancer,Doxil|Avastin|,4,46,other_events,arm0,Doxil (PLD) + Avastin (Bevacizumab),4,46
Allergic_Reaction,Immune_system_disorders,NCT00955721,https://clinicaltrials.gov/show/NCT00955721,Cholangiocarcinoma|Biliary_Tract_Cancer|Gallbladder_Cancer|,Gemcitabine|Oxaliplatin|Sorafenib|,2,9,other_events,arm0,Phase 1,2,9
Allergic_Reaction,Surgical_and_medical_procedures,NCT00959374,https://clinicaltrials.gov/show/NCT00959374,Breast_Ptosis|Obesity|,V-Loc_180/90_Wound_Closure_Device|3-0_Monocryl_Absorbable_Sutures|,1,229,serious_events,arm3,Non-protocol Incision or Systemic Events,1,229
Allergic_reaction,Immune_system_disorders,NCT00965250,https://clinicaltrials.gov/show/NCT00965250,Thymoma|Thymic_Carcinoma|Thymic_Carcinoid|Thymic_Neuroendocrine_Tumors|,IMC-12,2,49,other_events,arm0,IMC-A12 Monotherapy in Patients,2,49
ALLERGIC_REACTION,Immune_system_disorders,NCT00972205,https://clinicaltrials.gov/show/NCT00972205,Cervical|Ovarian|Lung|Breast|Renal|,paclitaxel|CBT-1(Registered_Trademark)|Tc_99m_sestamibi|,1,12,other_events,arm0,Paclitaxel and CBT-1 to Treat Solid Tumors,1,12
Allergic_reaction,Immune_system_disorders,NCT00984282,https://clinicaltrials.gov/show/NCT00984282,Thyroid_Neoplasms,Sorafenib_(Nexavar_BAY43-9006)|Placebo|,1,207,serious_events,arm0,Sorafenib (Double Blind Only),1,207
Allergic_reaction,Immune_system_disorders,NCT00986674,https://clinicaltrials.gov/show/NCT00986674,Recurrent_Non-small_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,cixutumumab|carboplatin|paclitaxel|cetuximab|,1,48,serious_events,arm2,Arm III (Carboplatin Paclitaxel Cetuximab Cixutumumab),1,48
Allergic_Reaction,General_disorders,NCT01082939,https://clinicaltrials.gov/show/NCT01082939,Chronic_Lymphocytic_Leukemia,Fludarabine|Cyclophosphamide|Alemtuzumab|Rituximab|,1,80,serious_events,arm0,CFAR,1,80
Allergic_reaction,Immune_system_disorders,NCT01091259,https://clinicaltrials.gov/show/NCT01091259,Ovarian_Cancer|Fallopian_Tube_Cancer|Primary_Peritoneal_Carcinoma|,Irinotecan|Bevacizumab|,1,29,other_events,arm0,Irinotecan With Bevacizumab,1,29
Allergic_reaction,Immune_system_disorders,NCT01093222,https://clinicaltrials.gov/show/NCT01093222,Extrahepatic_Bile_Duct_Adenocarcinoma|Gallbladder_Adenocarcinoma|Gallbladder_Adenocarcinoma_With_Squamous_Metaplasia|Hilar_Cholangiocarcinoma|Recurrent_Extrahepatic_Bile_Duct_Carcinoma|Recurrent_Gallbladder_Carcinoma|Undifferentiated_Gallbladder_Carcinoma|Unresectable_Extrahepatic_Bile_Duct_Carcinoma|Unresectable_Gallbladder_Carcinoma|,Erlotinib_Hydrochloride|Sorafenib_Tosylate|,1,34,serious_events,arm0,Sorafenib and Erlotinib,1,34
Allergic_reaction,General_disorders,NCT01100242,https://clinicaltrials.gov/show/NCT01100242,Metastatic_Renal_Cell_Carcinoma,Velcade_and_Sorafenib,1,17,other_events,arm0,VELCADE and Sorafenib,1,17
Allergic_reaction,Immune_system_disorders,NCT01100931,https://clinicaltrials.gov/show/NCT01100931,NSCLC|Solid_Tumors|,YM155|Carboplatin|Paclitaxel|,3,19,other_events,arm1,Phase II,3,19
Allergic_reaction,Immune_system_disorders,NCT01103323,https://clinicaltrials.gov/show/NCT01103323,Metastatic_Colorectal_Cancer,Regorafenib_(Stivarga_BAY73-4506)|Placebo|Best_Supportive_Care_(BSC)|,2,500,serious_events,arm0,Regorafenib (BAY73-4506)+BSC,2,500
Allergic_reaction,Immune_system_disorders,NCT01113632,https://clinicaltrials.gov/show/NCT01113632,Chronic_Lymphocytic_Leukemia|Small_Lymphocytic_Lymphoma|,Ofatumumab,30,77,other_events,arm0,Ofatumumab 1000mg,14,33
Allergic_reaction,Immune_system_disorders,NCT01113632,https://clinicaltrials.gov/show/NCT01113632,Chronic_Lymphocytic_Leukemia|Small_Lymphocytic_Lymphoma|,Ofatumumab,30,77,other_events,arm1,Ofatumumab 2000mg,16,44
Allergic_reaction,Immune_system_disorders,NCT01117623,https://clinicaltrials.gov/show/NCT01117623,Neoplasm,Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_20_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_40_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_100_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_120_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_140_mg|HCC_Child-Pugh_A_expansion_cohort:_Regorafenib_100_mg|HCC_Child-Pugh_B_expansion_cohort:_Regorafenib_100_mg|NSCLC_expansion_cohort:_Regorafenib_100_mg|,2,69,other_events,arm4,Escalation Cohort: Regorafenib (Stivarga BAY73-4506) 140 mg,1,10
Allergic_reaction,Immune_system_disorders,NCT01117623,https://clinicaltrials.gov/show/NCT01117623,Neoplasm,Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_20_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_40_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_100_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_120_mg|Escalation_cohort:_Regorafenib_(Stivarga_BAY73-4506)_140_mg|HCC_Child-Pugh_A_expansion_cohort:_Regorafenib_100_mg|HCC_Child-Pugh_B_expansion_cohort:_Regorafenib_100_mg|NSCLC_expansion_cohort:_Regorafenib_100_mg|,2,69,other_events,arm2,Regorafenib (Stivarga BAY73-4506) 100 mg,1,59
Allergic_reaction,Immune_system_disorders,NCT01125917,https://clinicaltrials.gov/show/NCT01125917,Back_Pain_Lower_Back_Chronic,Buprenorphine_transdermal_patch|Buprenorphine_transdermal_patch|Buprenorphine_transdermal_patch|,1,354,serious_events,arm0,Total BTDS 5 10 20,1,354
Allergic_reaction,Immune_system_disorders,NCT01132547,https://clinicaltrials.gov/show/NCT01132547,Cancer,cyproheptadine_hydrochloride|placebo|,1,9,other_events,arm0,Arm I Cyproheptadine Hydrochloride,1,9
Allergic_reaction,Immune_system_disorders,NCT01134614,https://clinicaltrials.gov/show/NCT01134614,Recurrent_Melanoma|Stage_III_Melanoma|Stage_IV_Melanoma|,ipilimumab|sargramostim|,1,118,serious_events,arm0,Arm A (Ipilimumab and Sargramostim),1,118
Allergic_reaction,Immune_system_disorders,NCT01140646,https://clinicaltrials.gov/show/NCT01140646,Healthy_no_Evidence_of_Disease|Hot_Flashes|,S-adenosyl-L-methionine_disulfate_p-toluene-sulfonate|questionnaire_administration|quality-of-life_assessment|,3,45,other_events,arm0,SAMe,3,45
Allergic_reaction,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Non-Contiguous_Follicular_Lymphoma|Stage_III_Grade_1_Follicular_Lymphoma|Stage_III_Grade_2_Follicular_Lymphoma|Stage_III_Grade_3_Follicular_Lymphoma|Stage_IV_Grade_1_Follicular_Lymphoma|Stage_IV_Grade_2_Follicular_Lymphoma|Stage_IV_Grade_3_Follicular_Lymphoma|,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,6,126,serious_events,arm0,Treatment (Lenalidomide Rituximab),1,63
Allergic_reaction,Immune_system_disorders,NCT01145495,https://clinicaltrials.gov/show/NCT01145495,Stage_II_Grade_1_Contiguous_Follicular_Lymphoma|Stage_II_Grade_1_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Contiguous_Follicular_Lymphoma|Stage_II_Grade_2_Non-Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Contiguous_Follicular_Lymphoma|Stage_II_Grade_3_Non-Contiguous_Follicular_Lymphoma|Stage_III_Grade_1_Follicular_Lymphoma|Stage_III_Grade_2_Follicular_Lymphoma|Stage_III_Grade_3_Follicular_Lymphoma|Stage_IV_Grade_1_Follicular_Lymphoma|Stage_IV_Grade_2_Follicular_Lymphoma|Stage_IV_Grade_3_Follicular_Lymphoma|,Laboratory_Biomarker_Analysis|Lenalidomide|Rituximab|,6,126,other_events,arm0,Treatment (Lenalidomide Rituximab),5,63
Allergic_reaction,Immune_system_disorders,NCT01160484,https://clinicaltrials.gov/show/NCT01160484,Multiple_Myeloma,DVD-R,1,40,serious_events,arm0,DVD-R Single Arm,1,40
Allergic_Reaction,Immune_system_disorders,NCT01162733,https://clinicaltrials.gov/show/NCT01162733,Infectious_Disease,Vancomycin|Vancomycin|,4,99,other_events,arm0,Study Drug 1,2,49
Allergic_Reaction,Immune_system_disorders,NCT01162733,https://clinicaltrials.gov/show/NCT01162733,Infectious_Disease,Vancomycin|Vancomycin|,4,99,other_events,arm1,Study Drug 2,2,50
Allergic_reaction,Immune_system_disorders,NCT01190527,https://clinicaltrials.gov/show/NCT01190527,Non-Small_Cell_Lung_Cancer,FDG-PET,1,42,serious_events,arm0,Adaptive Radiation,1,42
Allergic_reaction,Immune_system_disorders,NCT01206140,https://clinicaltrials.gov/show/NCT01206140,Recurrent_Adult_Soft_Tissue_Sarcoma|Stage_III_Adult_Soft_Tissue_Sarcoma|Stage_IV_Adult_Soft_Tissue_Sarcoma|,Laboratory_Biomarker_Analysis|Selumetinib|Temsirolimus|,1,35,other_events,arm1,Arm II (Selumetinib and Temsirolimus),1,35
Allergic_reaction,Immune_system_disorders,NCT01207102,https://clinicaltrials.gov/show/NCT01207102,Metastatic_Breast_Cancer,Abraxane|Carboplatin|,3,20,other_events,arm0,Abraxane Carboplatin,2,10
Allergic_reaction,Immune_system_disorders,NCT01207102,https://clinicaltrials.gov/show/NCT01207102,Metastatic_Breast_Cancer,Abraxane|Carboplatin|,3,20,serious_events,arm0,Abraxane Carboplatin,1,10
ALLERGIC_REACTION,Immune_system_disorders,NCT01282294,https://clinicaltrials.gov/show/NCT01282294,Tibia_Fractures,ETN_PROtect,2,99,other_events,arm0,ETN PROtect,2,99
Allergic_reaction,Immune_system_disorders,NCT01289821,https://clinicaltrials.gov/show/NCT01289821,Colorectal_Neoplasms,Regorafenib_(Stivarga_BAY73-4506)|Oxaliplatin|Folinic_acid|5-FU_(mFOLFOX6)|,4,53,other_events,arm0,Regorafenib + Oxaliplatin/Folinic Acid/5-FU (mFOLFOX6),4,53
Allergic_Reaction,Immune_system_disorders,NCT01290913,https://clinicaltrials.gov/show/NCT01290913,Peanut_Allergy,Omalizumab,10,13,other_events,arm0,Omalizumab Oral Desensitization,10,13
Allergic_reaction,Immune_system_disorders,NCT01303835,https://clinicaltrials.gov/show/NCT01303835,Malignant_Glioma,LDN|Placebo|,2,56,other_events,arm1,Placebo,2,56
Allergic_reaction,Immune_system_disorders,NCT01313078,https://clinicaltrials.gov/show/NCT01313078,Ovarian_Neoplasms|Fallopian_Tube_Neoplasms|Primary_Peritoneal_Neoplasms|,Pegylated_L-Asparaginase,1,4,serious_events,arm0,Pegaspargase in Women With Cancer,1,4
Allergic_reaction,Immune_system_disorders,NCT01334515,https://clinicaltrials.gov/show/NCT01334515,Recurrent_Neuroblastoma,hu14.18-IL2_fusion_protein|isotretinoin|sargramostim|laboratory_biomarker_analysis|,2,36,other_events,arm1,Disease Evaluable Only by I-MIBG or BM Histology,2,36
Allergic_reaction,Investigations,NCT01351090,https://clinicaltrials.gov/show/NCT01351090,Postoperative_Pain,Ketorolac_tromethamine|Ketorolac_tromethamine|Placebo|,1,42,serious_events,arm1,Ketorolac IN 30 mg,1,42
Allergic_reaction,Investigations,NCT01402063,https://clinicaltrials.gov/show/NCT01402063,Glioblastoma_Multiforme,PPX_(CT2103)|Temozolomide|,1,18,other_events,arm1,Radiation + Temozolomide and Maintenance,1,18
Allergic_reaction,Immune_system_disorders,NCT01447927,https://clinicaltrials.gov/show/NCT01447927,Barrett_Esophagus|Esophageal_Cancer|,metformin_hydrochloride|placebo|,1,36,other_events,arm0,Placebo,1,36
Allergic_reaction,Immune_system_disorders,NCT01484652,https://clinicaltrials.gov/show/NCT01484652,Pain_Postoperative|Bunion|,COV795|Placebo|,1,94,serious_events,arm1,Placebo,1,94
Allergic_Reaction,Immune_system_disorders,NCT01531998,https://clinicaltrials.gov/show/NCT01531998,Myeloma,Lenalidomide|Bortezomib|Siltuximab|Dexamethasone|Questionnaires|,1,11,other_events,arm0,Siltuximab + Bortezomib + Lenalidomide,1,11
Allergic_reaction,Immune_system_disorders,NCT01557283,https://clinicaltrials.gov/show/NCT01557283,Plaque_Psoriasis_Patients,Enbrel_treatment,1,138,other_events,arm0,Etanercept,1,138
Allergic_reaction,Immune_system_disorders,NCT01557959,https://clinicaltrials.gov/show/NCT01557959,Adenocarcinoma_of_the_Lung|Adenosquamous_Cell_Lung_Cancer|Bronchoalveolar_Cell_Lung_Cancer|Large_Cell_Lung_Cancer|Non-small_Cell_Lung_Cancer|Recurrent_Non-small_Cell_Lung_Cancer|Squamous_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,cisplatin|pegfilgrastim|erlotinib_hydrochloride|laboratory_biomarker_analysis|polymorphism_analysis|pharmacogenomic_studies|genetic_linkage_analysis|docetaxel|,44,88,serious_events,arm0,Treatment (Chemo Chemoprotection Antiangiogenesis Therapy),2,44
Allergic_reaction,Immune_system_disorders,NCT01557959,https://clinicaltrials.gov/show/NCT01557959,Adenocarcinoma_of_the_Lung|Adenosquamous_Cell_Lung_Cancer|Bronchoalveolar_Cell_Lung_Cancer|Large_Cell_Lung_Cancer|Non-small_Cell_Lung_Cancer|Recurrent_Non-small_Cell_Lung_Cancer|Squamous_Cell_Lung_Cancer|Stage_IIIB_Non-small_Cell_Lung_Cancer|Stage_IV_Non-small_Cell_Lung_Cancer|,cisplatin|pegfilgrastim|erlotinib_hydrochloride|laboratory_biomarker_analysis|polymorphism_analysis|pharmacogenomic_studies|genetic_linkage_analysis|docetaxel|,44,88,other_events,arm0,Treatment (Chemo Chemoprotection Antiangiogenesis Therapy),42,44
