Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total-affected,Total-at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Drug_hypersensitivity,Immune_system_disorders,NCT00885755,https://clinicaltrials.gov/show/NCT00885755,Breast_Cancer,Standard_taxane_therapy|capecitabine_[Xeloda]|trastuzumab_[Herceptin]|,3,33,other_events,arm0,All Participants,3,33
Drug_hypersensitivity,Immune_system_disorders,NCT00889863,https://clinicaltrials.gov/show/NCT00889863,Systemic_Juvenile_Idiopathic_Arthritis_With_Active_Flare,canakinumab|placebo|,1,177,serious_events,arm0,Canakinumab: Part I,1,177
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00900627,https://clinicaltrials.gov/show/NCT00900627,Neoplasms|Breast_Neoplasms|Breast_Cancer|,AZD8931|Paclitaxel|Placebo|,9,195,other_events,arm0,AZD8931 40 mg bd,1,6
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00900627,https://clinicaltrials.gov/show/NCT00900627,Neoplasms|Breast_Neoplasms|Breast_Cancer|,AZD8931|Paclitaxel|Placebo|,9,195,other_events,arm5,Placebo + Paclitaxel,3,95
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00900627,https://clinicaltrials.gov/show/NCT00900627,Neoplasms|Breast_Neoplasms|Breast_Cancer|,AZD8931|Paclitaxel|Placebo|,9,195,other_events,arm4,AZD8931 40MG bd + Paclitaxel,5,94
Drug_hypersensitivity,Immune_system_disorders,NCT00904839,https://clinicaltrials.gov/show/NCT00904839,Colorectal_Neoplasms,BIBF_1120|BIBF_1120|mFolfox|Bevacizumab|mFolfox_6|bevacizumab|,10,126,other_events,arm0,Nintedanib + mFolfox6,6,85
Drug_hypersensitivity,Immune_system_disorders,NCT00904839,https://clinicaltrials.gov/show/NCT00904839,Colorectal_Neoplasms,BIBF_1120|BIBF_1120|mFolfox|Bevacizumab|mFolfox_6|bevacizumab|,10,126,other_events,arm1,Bevacizumab + mFolfox6,4,41
Drug_hypersensitivity,Immune_system_disorders,NCT00905437,https://clinicaltrials.gov/show/NCT00905437,Pain_Perioperative,Placebo|Pregabalin|,1,37,other_events,arm1,Placebo,1,37
Drug_hypersensitivity,Immune_system_disorders,NCT00908037,https://clinicaltrials.gov/show/NCT00908037,Purpura_Thrombocytopaenic_Idiopathic,eltrombopag|Placebo|,2,65,other_events,arm3,Part 2/ 3 (Eltrombopag Open-Label Period),2,65
Drug_hypersensitivity,Immune_system_disorders,NCT00915278,https://clinicaltrials.gov/show/NCT00915278,Advanced_Non-Hematologic_Malignancies,PF-04605412,1,5,other_events,arm1,PF-04605412 11.25 mg,1,5
Drug_Hypersensitivity,Immune_system_disorders,NCT00929162,https://clinicaltrials.gov/show/NCT00929162,Patients_With_Advanced_Ovarian_Cancer_Sensitive_to_Platinum-based_Chemotherapy,ZD4054_Zibotentan|Paclitaxel|Carboplatin|Placebo|,34,232,other_events,arm1,Placebo+Paclitaxel+Carboplatin,10,58
Drug_Hypersensitivity,Immune_system_disorders,NCT00929162,https://clinicaltrials.gov/show/NCT00929162,Patients_With_Advanced_Ovarian_Cancer_Sensitive_to_Platinum-based_Chemotherapy,ZD4054_Zibotentan|Paclitaxel|Carboplatin|Placebo|,34,232,serious_events,arm1,Placebo+Paclitaxel+Carboplatin,4,58
Drug_Hypersensitivity,Immune_system_disorders,NCT00929162,https://clinicaltrials.gov/show/NCT00929162,Patients_With_Advanced_Ovarian_Cancer_Sensitive_to_Platinum-based_Chemotherapy,ZD4054_Zibotentan|Paclitaxel|Carboplatin|Placebo|,34,232,serious_events,arm0,ZD4054+Paclitaxel+Carboplatin,5,58
Drug_Hypersensitivity,Immune_system_disorders,NCT00929162,https://clinicaltrials.gov/show/NCT00929162,Patients_With_Advanced_Ovarian_Cancer_Sensitive_to_Platinum-based_Chemotherapy,ZD4054_Zibotentan|Paclitaxel|Carboplatin|Placebo|,34,232,other_events,arm0,ZD4054+Paclitaxel+Carboplatin,15,58
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT00932373,https://clinicaltrials.gov/show/NCT00932373,Metastatic_Breast_Cancer,trastuzumab-MCC-DM1,1,3,other_events,arm7,Trastuzumab-MCC-DM 1.6 mg/kg Weekly,1,3
Drug_hypersensitivity,Immune_system_disorders,NCT00933335,https://clinicaltrials.gov/show/NCT00933335,Lymphoma_Non-Hodgkin|Non-Hodgkin's_Lymphoma|,Tositumomab_and_Iodine_I_131_Tositumomab,6,76,other_events,arm2,Fludarabine/TST and Iodine I 131 TST (Combined Regimen),3,38
Drug_hypersensitivity,Immune_system_disorders,NCT00933335,https://clinicaltrials.gov/show/NCT00933335,Lymphoma_Non-Hodgkin|Non-Hodgkin's_Lymphoma|,Tositumomab_and_Iodine_I_131_Tositumomab,6,76,other_events,arm0,Fludarabine,3,38
Drug_hypersensitivity,Immune_system_disorders,NCT00961636,https://clinicaltrials.gov/show/NCT00961636,Dyslipidemia,ER_niacin_(+)_laropiprant_(ERN/LRPT)|ER_niacin_(+)_laropiprant_(ERN/LRPT)|Extended-release_niacin_(ERN)|Placebo_to_ERN/LRPT|,1,461,serious_events,arm0,ERN/LRPT,1,461
Drug_hypersensitivity,Immune_system_disorders,NCT00963235,https://clinicaltrials.gov/show/NCT00963235,HIV_Infections|Pneumococcal_Infections|,13-valent_pneumococcal_conjugate_vaccine|Blood_draw|,1,329,other_events,arm3,13vPnC (After Dose 3 Blood Draw),1,329
Drug_hypersensitivity,Immune_system_disorders,NCT00965848,https://clinicaltrials.gov/show/NCT00965848,Infection|Cross_Infection|Bacterial_Infections|Pneumonia_Ventilator-Associated|Intra-abdominal_Infections|Urinary_Tract_Infections|,Doripenem,1,107,other_events,arm0,Nosocomial Pneumonia,1,107
Drug_hypersensitivity,Immune_system_disorders,NCT00975130,https://clinicaltrials.gov/show/NCT00975130,Arthritis_Rheumatoid,SC_golimumab|IV_golimumab|,3,3357,serious_events,arm0,Golimumab 50 mg Subcutaneous (GLM50-SC),3,3357
Drug_hypersensitivity,Immune_system_disorders,NCT00986154,https://clinicaltrials.gov/show/NCT00986154,Venous_Thromboembolism|Deep_Vein_Thrombosis_(DVT)|Pulmonary_Embolism_(PE)|Thromboembolism|Venous_Thrombosis|,edoxaban_tosylate(DU-176b)|low_molecular_weight_heparin/unfractionated_heparin|warfarin|,2,8240,serious_events,arm0,Heparin/Edoxaban Tosylate,1,4118
Drug_hypersensitivity,Immune_system_disorders,NCT00986154,https://clinicaltrials.gov/show/NCT00986154,Venous_Thromboembolism|Deep_Vein_Thrombosis_(DVT)|Pulmonary_Embolism_(PE)|Thromboembolism|Venous_Thrombosis|,edoxaban_tosylate(DU-176b)|low_molecular_weight_heparin/unfractionated_heparin|warfarin|,2,8240,serious_events,arm1,Heparin/Warfarin,1,4122
Drug_Hypersensitivity,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,2,1046,serious_events,arm1,Lenalidomide/Docetaxel/Prednisone (DPL),1,525
Drug_Hypersensitivity,Immune_system_disorders,NCT00988208,https://clinicaltrials.gov/show/NCT00988208,Prostate_Cancer,Lenalidomide|Docetaxel|Prednisone|Placebo|,2,1046,serious_events,arm0,Docetaxel/Prednisone/Placebo (DP),1,521
Drug_Hypersensitivity,Immune_system_disorders,NCT00994318,https://clinicaltrials.gov/show/NCT00994318,Iron_Deficiency_Anaemia|Chronic_Kidney_Disease|,FCM_(Ferric_carboxymaltose)_high_ferritin_target|FCM_(Ferric_carboxymaltose)_low_ferritin_target|Oral_Iron_(Ferrous_sulphate)|,1,150,serious_events,arm1,FCM (Low Ferritin Target),1,150
Drug_hypersensitivity,Immune_system_disorders,NCT00996216,https://clinicaltrials.gov/show/NCT00996216,Hepatitis_C,Eltrombopag|Antiviral_therapy|,1,27,other_events,arm0,Eltrombopag (Part 1),1,27
Drug_hypersensitivity,Immune_system_disorders,NCT00997503,https://clinicaltrials.gov/show/NCT00997503,Coronary_Artery_Disease,TAXUS_LibertÍ©_Paclitaxel-Eluting_Coronary_Stent|prasugrel|placebo|aspirin|,23,8398,serious_events,arm0,TAXUS LibertÍ©: Overall Enrolled Population,4,4199
Drug_hypersensitivity,Immune_system_disorders,NCT00997503,https://clinicaltrials.gov/show/NCT00997503,Coronary_Artery_Disease,TAXUS_LibertÍ©_Paclitaxel-Eluting_Coronary_Stent|prasugrel|placebo|aspirin|,23,8398,other_events,arm0,TAXUS LibertÍ©: Overall Enrolled Population,19,4199
Drug_hypersensitivity,Immune_system_disorders,NCT01001221,https://clinicaltrials.gov/show/NCT01001221,Neoplasms_Malignant,cabazitaxel|gemcitabine|,1,6,other_events,arm3,Gemcitabine + Cabazitaxel Dose Level 0,1,6
Drug_hypersensitivity,Immune_system_disorders,NCT01004939,https://clinicaltrials.gov/show/NCT01004939,Thromboembolism|Venous_Thromboembolism|,fondaparinux,6,120,other_events,arm0,Fondaparinux - Mother,6,120
Drug_hypersensitivity,Immune_system_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,3,132,other_events,arm0,Cetuximab: Treatment Emergent Phase,1,66
Drug_hypersensitivity,Immune_system_disorders,NCT01012258,https://clinicaltrials.gov/show/NCT01012258,Squamous_Cell_Carcinoma_of_the_Head_and_Neck,Cetuximab_+_concomitant_boost_radiotherapy,3,132,serious_events,arm0,Cetuximab: Treatment Emergent Phase,2,66
Drug_hypersensitivity,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,91,2704,other_events,arm0,Nintedanib,58,902
Drug_hypersensitivity,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,91,2704,serious_events,arm0,Nintedanib,9,902
Drug_hypersensitivity,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,91,2704,serious_events,arm1,Placebo,3,450
Drug_hypersensitivity,Immune_system_disorders,NCT01015118,https://clinicaltrials.gov/show/NCT01015118,Ovarian_Neoplasms|Peritoneal_Neoplasms|,Placebo|Paclitaxel|BIBF_1120|Carboplatin|Paclitaxel|Carboplatin|,91,2704,other_events,arm1,Placebo,21,450
Drug_hypersensitivity,Immune_system_disorders,NCT01015287,https://clinicaltrials.gov/show/NCT01015287,Acute_Coronary_Syndromes,Placebo|Prasugrel|,3,4033,other_events,arm0,Non Pre-treatment,1,1996
Drug_hypersensitivity,Immune_system_disorders,NCT01015287,https://clinicaltrials.gov/show/NCT01015287,Acute_Coronary_Syndromes,Placebo|Prasugrel|,3,4033,other_events,arm1,Pre-treatment,2,2037
Drug_hypersensitivity,Immune_system_disorders,NCT01020006,https://clinicaltrials.gov/show/NCT01020006,Pancreatic_Cancer|Ductal_Adrenocarcinoma|Exocrine_Pancreatic_Cancer|,PCI-27483|Gemcitabine|,1,18,other_events,arm1,(PCI-27483 + Gemcitabine)/Part B,1,18
Drug_hypersensitivity,Immune_system_disorders,NCT01026818,https://clinicaltrials.gov/show/NCT01026818,Erectile_Dysfunction,Tadalafil|Placebo|,1,139,serious_events,arm1,Tadalafil 5 mg OaD (Double-Blind Period/Washout Period),1,139
Drug_hypersensitivity,Immune_system_disorders,NCT01035255,https://clinicaltrials.gov/show/NCT01035255,Heart_Failure_With_Reduced_Ejection_Fraction,LCZ696_200_mg_BID|Enalapril_10_mg_BID|,6,8432,serious_events,arm1,Enalapril,5,4229
Drug_hypersensitivity,Immune_system_disorders,NCT01035255,https://clinicaltrials.gov/show/NCT01035255,Heart_Failure_With_Reduced_Ejection_Fraction,LCZ696_200_mg_BID|Enalapril_10_mg_BID|,6,8432,serious_events,arm0,LCZ696,1,4203
Drug_hypersensitivity,Immune_system_disorders,NCT01040689,https://clinicaltrials.gov/show/NCT01040689,Pulmonary_Disease_Chronic_Obstructive,Olodaterol_(BI1744)_Low|Placebo_(for_olodaterol_BI1744)|Placebo_(for_Tiotropium)|Olodaterol_(BI1744)_High|Tiotropium_18_mcg|,1,101,serious_events,arm3,Tiotropium (Tio) 18 mcg qd,1,101
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT01040832,https://clinicaltrials.gov/show/NCT01040832,Squamous_Cell_Carcinoma_of_the_Head_and_Neck_Cancer,Cetuximab|EMD_1201081|,2,54,serious_events,arm0,Cetuximab Plus EMD 1201081,2,54
Drug_hypersensitivity,Immune_system_disorders,NCT01042977,https://clinicaltrials.gov/show/NCT01042977,Type_2_Diabetes_Mellitus|Cardiovascular_Disease|Inadequate_Glycaemic_Control|,Dapagliflozin|Placebo|,1,482,serious_events,arm0,Dapagliflozin,1,482
Drug_hypersensitivity,Immune_system_disorders,NCT01056510,https://clinicaltrials.gov/show/NCT01056510,Lymphocytic_Leukemia_Chronic,bendamustine|chlorambucil|rituximab_[MabThera/Rituxan]|,1,177,serious_events,arm0,Rituximab + Bendamustine,1,177
Drug_hypersensitivity,Immune_system_disorders,NCT01059773,https://clinicaltrials.gov/show/NCT01059773,Psoriasis,Ustekinumab|Methotrexate|,1,245,serious_events,arm1,UST / MTX Gradually Withdrawn,1,245
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT01071083,https://clinicaltrials.gov/show/NCT01071083,Relapsing_Remitting_Multiple_Sclerosis,natalizumab|interferon_beta_1-a|methylprednisolone|IV_placebo|glatiramer_acetate|,2,62,other_events,arm1,Natalizumab,1,45
DRUG_HYPERSENSITIVITY,Immune_system_disorders,NCT01071083,https://clinicaltrials.gov/show/NCT01071083,Relapsing_Remitting_Multiple_Sclerosis,natalizumab|interferon_beta_1-a|methylprednisolone|IV_placebo|glatiramer_acetate|,2,62,other_events,arm2,Interferon •_-1a,1,17
Drug_hypersensitivity,Immune_system_disorders,NCT01073163,https://clinicaltrials.gov/show/NCT01073163,Non-Hodgkin's_Lymphoma|Mantle_Cell_Lymphoma|,Bendamustine|Rituximab|,8,53,other_events,arm0,Bendamustine With Rituximab,8,53
Drug_hypersensitivity,Immune_system_disorders,NCT01072175,https://clinicaltrials.gov/show/NCT01072175,Cancer,GSK2118436|GSK1120212|,1,54,serious_events,arm7,Part C: Dabrafenib 150 mg + Trametinib 1 mg,1,54
drug_hypersensitivity,Immune_system_disorders,NCT01076452,https://clinicaltrials.gov/show/NCT01076452,Parkinson's_Disease,Bilateral_Deep_Brain_Stimulation,3,299,serious_events,arm0,Arm 1,2,147
drug_hypersensitivity,Immune_system_disorders,NCT01076452,https://clinicaltrials.gov/show/NCT01076452,Parkinson's_Disease,Bilateral_Deep_Brain_Stimulation,3,299,serious_events,arm1,Arm 2,1,152
Drug_hypersensitivity,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,7,75,other_events,arm0,Bevacizumab + Oxaliplatin + Capecitabine,2,25
Drug_hypersensitivity,Immune_system_disorders,NCT01077739,https://clinicaltrials.gov/show/NCT01077739,Colorectal_Cancer,fluorouracil_(5FU)|leucovorin|bevacizumab_[Avastin]|capecitabine_[Xeloda]|oxaliplatin|,7,75,other_events,arm1,Bevacizumab + FOLFOX,5,50
Drug_hypersensitivity,Immune_system_disorders,NCT01080391,https://clinicaltrials.gov/show/NCT01080391,Relapsed_Multiple_Myeloma,Dexamethasone|Lenalidomide|Carfilzomib|,1,392,serious_events,arm1,Carfilzomib Lenalidomide and Dexamethasone (CRd),1,392
Drug_hypersensitivity,Immune_system_disorders,NCT01081041,https://clinicaltrials.gov/show/NCT01081041,Head_and_Neck_Cancer,Cetuximab|Cisplatin|Carboplatin|5-Fluorouracil|,1,33,serious_events,arm0,Part 1: Safety Lead-In (Cetuximab Cis or Carbo 5-FU),1,33
Drug_Hypersensitivity,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,32,312,other_events,arm0,Olaparib/Carboplatin AUC4/Paclitaxel,15,81
Drug_Hypersensitivity,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,32,312,serious_events,arm0,Olaparib/Carboplatin AUC4/Paclitaxel,2,81
Drug_Hypersensitivity,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,32,312,other_events,arm1,Carboplatin AUC6/Paclitaxel,13,75
Drug_Hypersensitivity,Immune_system_disorders,NCT01081951,https://clinicaltrials.gov/show/NCT01081951,Ovarian_Cancer,olaparib|paclitaxel|carboplatin|paclitaxel|Drug:_carboplatin|,32,312,serious_events,arm1,Carboplatin AUC6/Paclitaxel,2,75
Drug_hypersensitivity,Immune_system_disorders,NCT01082640,https://clinicaltrials.gov/show/NCT01082640,Renal_Impairment,Febuxostat|Placebo|,2,32,other_events,arm1,Febuxostat 30 mg BID,2,32
Drug_hypersensitivity,Immune_system_disorders,NCT01085591,https://clinicaltrials.gov/show/NCT01085591,Clostridium_Difficile_Infection|Diarrhea|,CB-183315|Placebo|Vancomycin|,1,69,other_events,arm1,CB-183315 250 mg,1,69
Drug_hypersensitivity,Immune_system_disorders,NCT01087762,https://clinicaltrials.gov/show/NCT01087762,Spondyloarthropathies,CZP_200_mg_Q2W|CZP_400_mg_Q4W|Placebo|,1,107,serious_events,arm0,Placebo,1,107
Drug_hypersensitivity,Immune_system_disorders,NCT01088399,https://clinicaltrials.gov/show/NCT01088399,Hypopituitarism|Pituitary_Insufficiency|Growth_Hormone_Deficiency_Adult|,Somatropin_(rDNA_origin),2,9689,serious_events,arm1,Untreated,1,1269
Drug_hypersensitivity,Immune_system_disorders,NCT01088399,https://clinicaltrials.gov/show/NCT01088399,Hypopituitarism|Pituitary_Insufficiency|Growth_Hormone_Deficiency_Adult|,Somatropin_(rDNA_origin),2,9689,serious_events,arm0,Somatropin Treated,1,8420
Drug_hypersensitivity,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,13,288,other_events,arm3,Sequential Arm - Combination Therapy (Afa40+Ctx500),1,36
Drug_hypersensitivity,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,13,288,serious_events,arm1,Combination Arm - Afa40+Ctx500,3,126
Drug_hypersensitivity,Immune_system_disorders,NCT01090011,https://clinicaltrials.gov/show/NCT01090011,Carcinoma_Non-Small-Cell_Lung,Cetuximab|Cetuximab|BIBW_2992|BIBW_2992|,13,288,other_events,arm1,Combination Arm - Afa40+Ctx500,9,126
Drug_hypersensitivity,Immune_system_disorders,NCT01101841,https://clinicaltrials.gov/show/NCT01101841,Hot_Flashes,Brisdelle_(paroxetine_mesylate)|Placebo_capsules|,1,285,other_events,arm0,Brisdelle (Paroxetine Mesylate) Capsules,1,285
Drug_hypersensitivity,Immune_system_disorders,NCT01102972,https://clinicaltrials.gov/show/NCT01102972,Infection_Human_Immunodeficiency_Virus,Reyataz_+_Norvir_+_Truvada|Reyataz_+_Epzicom|,1,199,serious_events,arm0,ABC/3TC + ATV,1,199
Drug_hypersensitivity,Immune_system_disorders,NCT01106586,https://clinicaltrials.gov/show/NCT01106586,HIV|HIV_Infections|,Stribild|ATV/r_+_FTC/TDF|,1,353,serious_events,arm0,Stribild,1,353
Drug_hypersensitivity,Immune_system_disorders,NCT01106651,https://clinicaltrials.gov/show/NCT01106651,Diabetes_Mellitus_Type_2,Canagliflozin_100_mg|Canagliflozin_300_mg|Antihyperglycemic_agent(s)|Placebo|,1,237,serious_events,arm3,Placebo: Baseline to Week 104,1,237
Drug_hypersensitivity,Immune_system_disorders,NCT01107886,https://clinicaltrials.gov/show/NCT01107886,Type_2_Diabetes_Mellitus,Saxagliptin|Placebo|,8,16492,serious_events,arm0,Placebo,4,8212
Drug_hypersensitivity,Immune_system_disorders,NCT01107886,https://clinicaltrials.gov/show/NCT01107886,Type_2_Diabetes_Mellitus,Saxagliptin|Placebo|,8,16492,serious_events,arm1,Saxagliptin,4,8280
Drug_hypersensitivity,Immune_system_disorders,NCT01108341,https://clinicaltrials.gov/show/NCT01108341,Non-Hodgkin's_Lymphoma_(NHL),Bendamustine_hydrochloride|Ofatumumab|,5,49,other_events,arm0,Bendamustine and Ofatumumab,5,49
Drug_hypersensitivity,Immune_system_disorders,NCT01117012,https://clinicaltrials.gov/show/NCT01117012,Cystic_Fibrosis,Ivacaftor,4,384,serious_events,arm0,VX-770,1,192
Drug_hypersensitivity,Immune_system_disorders,NCT01117012,https://clinicaltrials.gov/show/NCT01117012,Cystic_Fibrosis,Ivacaftor,4,384,other_events,arm0,VX-770,3,192
Drug_hypersensitivity,Immune_system_disorders,NCT01119859,https://clinicaltrials.gov/show/NCT01119859,Rheumatoid_Arthritis,Tocilizumab|Adalimumab|Placebo_to_tocilizumab|Placebo_to_adalimumab|,1,162,serious_events,arm1,Adalimumab 40 mg,1,162
Drug_hypersensitivity,Immune_system_disorders,NCT01120379,https://clinicaltrials.gov/show/NCT01120379,Chronic_Coronary_Occlusion|Vascular_Disease|Myocardial_Ischemia|Coronary_Artery_Stenosis|Coronary_Disease|Coronary_Artery_Disease|Coronary_Restenosis|,XIENCE_V‘Œ_EECSS,3,4852,serious_events,arm0,XV-LTF Cohort,3,4852
Drug_hypersensitivity,Immune_system_disorders,NCT01120717,https://clinicaltrials.gov/show/NCT01120717,Chronic_Obstructive_Pulmonary_Disease,QVA149|Placebo|,1,225,serious_events,arm0,QVA149,1,225
Drug_hypersensitivity,Immune_system_disorders,NCT01121406,https://clinicaltrials.gov/show/NCT01121406,Ovarian_Neoplasms,Paclitaxel|Gemcitabine|Topotecan|Pegylated_liposomal_doxorubicin_(PLD)|BI_6727|,1,55,serious_events,arm1,Cytotoxic,1,55
Drug_hypersensitivity,Immune_system_disorders,NCT01124097,https://clinicaltrials.gov/show/NCT01124097,Post_Herpetic_Neuralgia,Eslicarbazepine_acetate_(BIA_2-093)|Placebo|,1,60,serious_events,arm0,Esl 1600 mg QD,1,60
Drug_hypersensitivity,Immune_system_disorders,NCT01126541,https://clinicaltrials.gov/show/NCT01126541,Rheumatoid_Arthritis,rituximab,1,81,other_events,arm2,Nonrandomized: Rituximab 1000 mg,1,81
Drug_hypersensitivity,Immune_system_disorders,NCT01126437,https://clinicaltrials.gov/show/NCT01126437,Pulmonary_Disease_Chronic_Obstructive,tiotropium_18_mcg|tiotropium_1.25_mcg_(2_actuations/day)|tiotropium_2.5_mcg_(2_actuations/day)|,2,11392,serious_events,arm1,Tiotropium 5 mcg and Placebo,1,5705
Drug_hypersensitivity,Immune_system_disorders,NCT01126437,https://clinicaltrials.gov/show/NCT01126437,Pulmonary_Disease_Chronic_Obstructive,tiotropium_18_mcg|tiotropium_1.25_mcg_(2_actuations/day)|tiotropium_2.5_mcg_(2_actuations/day)|,2,11392,serious_events,arm2,Tiotropium 18 mcg and Placebo,1,5687
Drug_hypersensitivity,Immune_system_disorders,NCT01129336,https://clinicaltrials.gov/show/NCT01129336,First_or_Second_Line_HER2-negative_Breast_Cancer|Metastatic_Disease_Without_Bone_Metastasis|,Zoledronic_acid|Standard_Therapy|,2,44,other_events,arm0,Patients Without Bone Metastases,1,15
Drug_hypersensitivity,Immune_system_disorders,NCT01129336,https://clinicaltrials.gov/show/NCT01129336,First_or_Second_Line_HER2-negative_Breast_Cancer|Metastatic_Disease_Without_Bone_Metastasis|,Zoledronic_acid|Standard_Therapy|,2,44,other_events,arm1,Patients With Bone Metastases,1,29
Drug_hypersensitivity,Immune_system_disorders,NCT01131507,https://clinicaltrials.gov/show/NCT01131507,Cystic_Fibrosis|Exocrine_Pancreatic_Insufficiency|,EUR-1008_(APT-1008),1,15,other_events,arm0,EUR-1008 (APT-1008),1,15
Drug_hypersensitivity,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,4,180,serious_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,1,90
Drug_hypersensitivity,Immune_system_disorders,NCT01135498,https://clinicaltrials.gov/show/NCT01135498,Colorectal_Cancer,bevacizumab_[Avastin]|eloxatin|capecitabine_[Xeloda]|erlotinib_[Tarceva]|,4,180,other_events,arm0,Bevacizumab+Eloxatin+Capecitabine/Bevacizumab+Erlotinib,3,90
Drug_hypersensitivity,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],7,334,other_events,arm0,Rituximab Induction (Induction Phase Only),6,233
Drug_hypersensitivity,Immune_system_disorders,NCT01144364,https://clinicaltrials.gov/show/NCT01144364,Non-Hodgkin's_Lymphoma,rituximab_[Mabthera/Rituxan],7,334,other_events,arm2,Rituximab Induction Observation Maintenance (Follow-up Phase),1,101
Drug_Hypersensitivity,Immune_system_disorders,NCT01145560,https://clinicaltrials.gov/show/NCT01145560,Severe_Sepsis|Septic_Shock|,AZD9773|Placebo|,1,100,serious_events,arm0,AZD9773 250/50 Units/kg,1,100
Drug_hypersensitivity,Immune_system_disorders,NCT01147302,https://clinicaltrials.gov/show/NCT01147302,Graft_Rejection,Placebo|C1_Esterase_Inhibitor_(Human)|,1,9,other_events,arm1,CINRYZE,1,9
Drug_hypersensitivity,Immune_system_disorders,NCT01162122,https://clinicaltrials.gov/show/NCT01162122,Influenza,MF59_adjuvanted_trivalent_subunit_influenza_vaccine_(aTIV)|Non-adjuvanted_trivalent_subunit_influenza_vaccine_(TIV)|,1,3545,serious_events,arm0,aTIV (Pooled),1,3545
drug_hypersensitivity,Immune_system_disorders,NCT01167023,https://clinicaltrials.gov/show/NCT01167023,Sickle_Cell_Anemia,Prasugrel|Placebo|,1,19,other_events,arm0,Placebo,1,19
Drug_hypersensitivity,Immune_system_disorders,NCT01167881,https://clinicaltrials.gov/show/NCT01167881,Diabetes_Mellitus_Type_2,BI_10773|Glimepiride|Placebo|Placebo|,1,780,serious_events,arm1,Glimepiride,1,780
Drug_hypersensitivity,Immune_system_disorders,NCT01168349,https://clinicaltrials.gov/show/NCT01168349,Anemia_Neoplasms,epoetin_beta_[NeoRecormon],2,1789,other_events,arm2,Anemic Cancer Participants (Total Participants),1,1054
Drug_hypersensitivity,Immune_system_disorders,NCT01168349,https://clinicaltrials.gov/show/NCT01168349,Anemia_Neoplasms,epoetin_beta_[NeoRecormon],2,1789,other_events,arm0,Solid Tumor Participants,1,735
Drug_hypersensitivity,Immune_system_disorders,NCT01168973,https://clinicaltrials.gov/show/NCT01168973,Non-Small_Cell_Lung_Cancer,Ramucirumab|Placebo_(for_Ramucirumab)|Docetaxel|,3,1245,serious_events,arm0,Ramucirumab and Docetaxel,1,627
